"CASE_KEY","ACTIVITY_EN","EVENTTIME","SORTING"
"63417891","Change production start date",2018-07-13 12:16:31,90
"63417891","Confirm sale",2018-07-13 12:18:10,10
"63417891","Change production start date",2018-07-17 14:00:06,90
"63417891","Change delivery date",2018-07-17 14:00:06,100
"63417891","Start production",2018-08-23 00:00:00,30
"63417891","Finished production",2018-08-24 15:31:34,40
"63417891","Load shipment",2018-08-24 15:31:34,50
"63417891","Change quantity",2018-08-24 15:31:34,170
"63417891","Goods delivered",2018-08-27 00:00:00,60
"63417892","Order received",2018-07-09 00:00:00,0
"63417892","Change production start date",2018-07-10 10:08:44,90
"63417892","Check Credit Score",2018-07-10 10:08:45,19
"63417892","Change delivery date",2018-07-13 12:16:30,100
"63417892","Change production start date",2018-07-13 12:16:46,90
"63417892","Confirm sale",2018-07-13 12:18:11,10
"63417892","Change production start date",2018-07-17 14:01:10,90
"63417892","Change delivery date",2018-07-17 14:01:10,100
"63417892","Start production",2018-08-23 00:00:00,30
"63417892","Finished production",2018-08-24 15:31:35,40
"63417892","Load shipment",2018-08-24 15:31:35,50
"63417892","Change quantity",2018-08-24 15:31:35,170
"63417892","Goods delivered",2018-08-27 00:00:00,60
"63417291","Order received",2018-07-09 00:00:00,0
"63417291","Change price",2018-07-10 09:57:54,80
"63417291","Change production start date",2018-07-10 09:58:08,90
"63417291","Check Credit Score",2018-07-10 09:58:12,19
"63417291","Change delivery date",2018-07-10 16:25:29,100
"63417291","Confirm sale",2018-07-10 16:27:08,10
"63417291","Start production",2018-07-12 00:00:00,30
"63417291","Change price",2018-07-24 08:55:44,80
"63417291","Change quantity",2018-07-24 08:55:44,170
"63417291","Finished production",2018-08-16 00:00:00,40
"63417291","Load shipment",2018-08-21 10:26:41,50
"63417291","Change delivery date",2018-08-21 10:26:41,100
"63417291","Change quantity",2018-08-21 11:38:52,170
"63417291","Goods delivered",2018-08-22 00:00:00,60
"63417491","Order received",2018-07-09 00:00:00,0
"63417491","Change price",2018-07-10 10:16:01,80
"63417491","Change quantity",2018-07-10 10:16:01,170
"63417491","Change production start date",2018-07-10 10:20:55,90
"63417491","Check Credit Score",2018-07-10 10:21:00,19
"63417491","Confirm sale",2018-07-10 16:10:04,10
"63417491","Start production",2018-08-09 00:00:00,30
"63417491","Finished production",2018-08-16 00:00:00,40
"63417491","Load shipment",2018-08-20 13:15:21,50
"63417491","Change quantity",2018-08-20 13:15:21,170
"63417491","Goods delivered",2018-08-21 00:00:00,60
"63417492","Order received",2018-07-09 00:00:00,0
"63417492","Change price",2018-07-10 10:17:11,80
"63417492","Change quantity",2018-07-10 10:17:11,170
"63417492","Change production start date",2018-07-10 10:21:06,90
"63417492","Check Credit Score",2018-07-10 10:21:10,19
"63417492","Confirm sale",2018-07-10 16:10:05,10
"63417492","Start production",2018-07-31 00:00:00,30
"63417492","Finished production",2018-08-16 00:00:00,40
"63417492","Load shipment",2018-08-20 13:15:22,50
"63417492","Change quantity",2018-08-20 13:15:22,170
"63417492","Goods delivered",2018-08-21 00:00:00,60
"63417493","Order received",2018-07-09 00:00:00,0
"63417493","Change price",2018-07-10 10:17:57,80
"63417493","Change production start date",2018-07-10 10:21:16,90
"63417493","Check Credit Score",2018-07-10 10:21:20,19
"63417493","Confirm sale",2018-07-10 16:10:06,10
"63417493","Start production",2018-07-19 00:00:00,30
"63417493","Finished production",2018-08-16 00:00:00,40
"63417493","Load shipment",2018-08-21 10:26:56,50
"63417493","Change delivery date",2018-08-21 10:26:56,100
"63417493","Change quantity",2018-08-21 11:38:53,170
"63417493","Goods delivered",2018-08-22 00:00:00,60
"63413591","Order received",2018-07-09 00:00:00,0
"63413591","Change price",2018-07-10 10:28:13,80
"63413591","Change quantity",2018-07-10 10:28:13,170
"63413591","Change production start date",2018-07-10 10:29:43,90
"63413591","Check Credit Score",2018-07-10 10:29:45,19
"63413591","Confirm sale",2018-07-10 14:47:29,10
"63413591","Start production",2018-08-22 00:00:00,30
"63413591","Finished production",2018-10-11 00:00:00,40
"63413591","Load shipment",2018-10-17 22:07:07,50
"63413591","Change quantity",2018-10-17 22:07:07,170
"63413591","Goods delivered",2018-10-18 00:00:00,60
"63413191","Order received",2018-07-09 00:00:00,0
"63413191","Change price",2018-07-10 10:35:28,80
"63413191","Change quantity",2018-07-10 10:35:28,170
"63413191","Change production start date",2018-07-10 10:40:09,90
"63413191","Check Credit Score",2018-07-10 10:43:53,19
"63413191","Confirm sale",2018-07-10 14:47:33,10
"63413191","Start production",2018-07-19 00:00:00,30
"63413191","Finished production",2018-08-13 00:00:00,40
"63413191","Load shipment",2018-08-13 00:00:00,50
"63413191","Goods delivered",2018-08-14 09:50:10,60
"63413191","Change quantity",2018-08-14 09:50:10,170
"63413691","Order received",2018-07-09 00:00:00,0
"63413691","Change price",2018-07-10 10:40:31,80
"63413691","Change production start date",2018-07-10 10:44:18,90
"63413691","Check Credit Score",2018-07-10 10:44:22,19
"63413691","Confirm sale",2018-07-10 14:47:38,10
"63413691","Start production",2018-07-19 00:00:00,30
"63413691","Finished production",2018-08-16 00:00:00,40
"63413691","Load shipment",2018-08-20 00:00:00,50
"63413691","Goods delivered",2018-08-21 00:34:08,60
"63413691","Change quantity",2018-08-20 00:34:16,170
"63413691","Change quantity",2018-08-21 06:35:43,170
"63413791","Order received",2018-07-09 00:00:00,0
"63413791","Change price",2018-07-10 11:14:25,80
"63413791","Check Credit Score",2018-07-10 11:17:47,19
"63413791","Change production start date",2018-07-10 11:17:47,90
"63413791","Confirm sale",2018-07-10 16:07:40,10
"63413791","Change production start date",2018-09-28 10:13:01,90
"63413791","Change delivery date",2018-09-28 10:13:01,100
"63413791","Start production",2018-10-02 00:00:00,30
"63413791","Finished production",2018-10-04 00:00:00,40
"63413791","Load shipment",2018-10-08 00:00:00,50
"63413791","Goods delivered",2018-10-09 00:00:00,60
"63413391","Order received",2018-07-10 11:24:50,0
"63413391","Change price",2018-07-10 11:24:50,80
"63413391","Change production start date",2018-07-10 11:29:35,90
"63413391","Check Credit Score",2018-07-10 11:30:41,19
"63413391","Confirm sale",2018-07-10 14:47:42,10
"63413391","Start production",2018-07-20 00:00:00,30
"63413391","Finished production",2018-08-16 00:00:00,40
"63413391","Load shipment",2018-08-20 13:15:23,50
"63413391","Change quantity",2018-08-20 13:15:23,170
"63413391","Goods delivered",2018-08-21 00:00:00,60
"63413991","Order received",2018-07-09 00:00:00,0
"63413991","Credit order block",2018-07-10 11:28:08,20
"63413991","Change price",2018-07-10 11:28:08,80
"63413991","Change production start date",2018-07-10 11:30:07,90
"63413991","Check Credit Score",2018-07-10 11:31:12,19
"63413991","Change delivery date",2018-07-10 14:58:24,100
"63413991","Confirm sale",2018-07-10 14:59:14,10
"63413991","Change production start date",2018-07-19 08:53:43,90
"63413991","Change delivery date",2018-07-19 08:53:43,100
"63413991","Change delivery date",2018-08-24 13:18:08,100
"63413991","Finished production",2018-08-31 00:00:00,40
"63413991","Start production",2018-09-07 00:00:00,30
"63413991","Change quantity",2018-09-11 00:26:51,170
"63413991","Change quantity",2018-09-12 11:06:41,170
"63413991","Load shipment",2018-09-17 14:44:08,50
"63413991","Goods delivered",2018-09-17 14:44:08,60
"63413991","Change quantity",2018-09-17 14:44:08,170
"63413091","Start production",2017-05-18 00:00:00,30
"63413091","Order received",2018-07-09 00:00:00,0
"63413091","Check Credit Score",2018-07-10 12:26:29,19
"63413091","Change production start date",2018-07-10 12:26:29,90
"63413091","Confirm sale",2018-07-12 15:33:21,10
"63413091","Load shipment",2018-09-27 00:00:00,50
"63413091","Finished production",2018-09-28 00:00:00,40
"63413091","Goods delivered",2018-10-02 00:00:00,60
"634130910","Order received",2018-07-09 00:00:00,0
"634130910","Change production start date",2018-07-10 11:59:30,90
"634130910","Check Credit Score",2018-07-10 12:27:53,19
"634130910","Confirm sale",2018-07-12 15:33:26,10
"634130910","Start production",2018-07-13 00:00:00,30
"634130910","Load shipment",2018-09-27 15:55:01,50
"634130910","Change quantity",2018-09-27 15:55:01,170
"634130910","Finished production",2018-09-28 00:00:00,40
"634130910","Goods delivered",2018-10-02 00:00:00,60
"634130911","Order received",2018-07-09 00:00:00,0
"634130911","Check Credit Score",2018-07-10 12:28:04,19
"634130911","Change production start date",2018-07-10 12:28:04,90
"634130911","Confirm sale",2018-07-12 15:33:26,10
"634130911","Start production",2018-07-13 00:00:00,30
"634130911","Load shipment",2018-09-27 00:00:00,50
"634130911","Finished production",2018-09-28 00:00:00,40
"634130911","Goods delivered",2018-10-02 00:00:00,60
"634130912","Order received",2018-07-09 00:00:00,0
"634130912","Check Credit Score",2018-07-10 12:28:18,19
"634130912","Change production start date",2018-07-10 12:28:18,90
"634130912","Confirm sale",2018-07-12 15:33:27,10
"634130912","Start production",2018-09-17 00:00:00,30
"634130912","Load shipment",2018-09-27 15:55:03,50
"634130912","Change quantity",2018-09-27 15:55:03,170
"634130912","Finished production",2018-09-28 00:00:00,40
"634130912","Goods delivered",2018-10-02 00:00:00,60
"634130913","Order received",2018-07-09 00:00:00,0
"634130913","Check Credit Score",2018-07-10 12:28:24,19
"634130913","Change production start date",2018-07-10 12:28:24,90
"634130913","Confirm sale",2018-07-12 15:33:28,10
"634130913","Start production",2018-09-11 00:00:00,30
"634130913","Load shipment",2018-09-24 00:00:00,50
"634130913","Goods delivered",2018-09-25 00:00:00,60
"634130913","Finished production",2018-09-28 00:00:00,40
"634130914","Order received",2018-07-09 00:00:00,0
"634130914","Check Credit Score",2018-07-10 12:28:31,19
"634130914","Change production start date",2018-07-10 12:28:31,90
"634130914","Confirm sale",2018-07-12 15:33:28,10
"634130914","Start production",2018-09-25 00:00:00,30
"634130914","Load shipment",2018-09-27 00:00:00,50
"634130914","Finished production",2018-09-28 00:00:00,40
"634130914","Goods delivered",2018-10-02 00:00:00,60
"634130915","Order received",2018-07-09 00:00:00,0
"634130915","Change production start date",2018-07-10 12:09:17,90
"634130915","Check Credit Score",2018-07-10 12:28:37,19
"634130915","Confirm sale",2018-07-12 15:33:29,10
"634130915","Start production",2018-09-11 00:00:00,30
"634130915","Load shipment",2018-09-27 15:55:04,50
"634130915","Change quantity",2018-09-27 15:55:04,170
"634130915","Finished production",2018-09-28 00:00:00,40
"634130915","Goods delivered",2018-10-02 00:00:00,60
"63413092","Order received",2018-07-09 00:00:00,0
"63413092","Start production",2018-07-09 00:00:00,30
"63413092","Change production start date",2018-07-10 11:45:57,90
"63413092","Change quantity",2018-07-10 12:09:36,170
"63413092","Change price",2018-07-10 12:11:02,80
"63413092","Check Credit Score",2018-07-10 12:26:35,19
"63413092","Confirm sale",2018-07-12 15:33:21,10
"63413092","Load shipment",2018-09-27 00:00:00,50
"63413092","Finished production",2018-09-28 00:00:00,40
"63413092","Goods delivered",2018-10-02 00:00:00,60
"63413093","Start production",2018-06-29 00:00:00,30
"63413093","Order received",2018-07-09 00:00:00,0
"63413093","Change production start date",2018-07-10 11:47:47,90
"63413093","Check Credit Score",2018-07-10 12:26:44,19
"63413093","Confirm sale",2018-07-12 15:33:22,10
"63413093","Load shipment",2018-09-27 00:00:00,50
"63413093","Finished production",2018-09-28 00:00:00,40
"63413093","Goods delivered",2018-10-02 00:00:00,60
"63413094","Start production",2017-11-03 00:00:00,30
"63413094","Order received",2018-07-09 00:00:00,0
"63413094","Change production start date",2018-07-10 12:26:48,90
"63413094","Check Credit Score",2018-07-10 12:26:49,19
"63413094","Confirm sale",2018-07-12 15:33:23,10
"63413094","Load shipment",2018-09-27 15:54:56,50
"63413094","Finished production",2018-09-28 00:00:00,40
"63413094","Goods delivered",2018-10-02 00:00:00,60
"63413095","Order received",2018-07-09 00:00:00,0
"63413095","Change production start date",2018-07-10 12:26:56,90
"63413095","Check Credit Score",2018-07-10 12:26:57,19
"63413095","Confirm sale",2018-07-12 15:33:23,10
"63413095","Start production",2018-09-20 00:00:00,30
"63413095","Load shipment",2018-09-27 00:00:00,50
"63413095","Finished production",2018-09-28 00:00:00,40
"63413095","Goods delivered",2018-10-02 00:00:00,60
"63413096","Order received",2018-07-09 00:00:00,0
"63413096","Change production start date",2018-07-10 12:27:05,90
"63413096","Check Credit Score",2018-07-10 12:27:06,19
"63413096","Confirm sale",2018-07-12 15:33:24,10
"63413096","Start production",2018-09-17 00:00:00,30
"63413096","Load shipment",2018-09-27 00:00:00,50
"63413096","Finished production",2018-09-28 00:00:00,40
"63413096","Goods delivered",2018-10-02 00:00:00,60
"63413097","Order received",2018-07-09 00:00:00,0
"63413097","Change production start date",2018-07-10 11:55:38,90
"63413097","Check Credit Score",2018-07-10 12:27:16,19
"63413097","Confirm sale",2018-07-12 15:33:24,10
"63413097","Start production",2018-08-30 00:00:00,30
"63413097","Load shipment",2018-09-27 15:54:57,50
"63413097","Change quantity",2018-09-27 15:54:57,170
"63413097","Finished production",2018-09-28 00:00:00,40
"63413097","Goods delivered",2018-10-02 00:00:00,60
"63413098","Order received",2018-07-09 00:00:00,0
"63413098","Change production start date",2018-07-10 11:56:55,90
"63413098","Check Credit Score",2018-07-10 12:27:23,19
"63413098","Confirm sale",2018-07-12 15:33:25,10
"63413098","Start production",2018-07-13 00:00:00,30
"63413098","Load shipment",2018-09-27 00:00:00,50
"63413098","Finished production",2018-09-28 00:00:00,40
"63413098","Goods delivered",2018-10-02 00:00:00,60
"63413099","Order received",2018-07-09 00:00:00,0
"63413099","Change production start date",2018-07-10 11:57:46,90
"63413099","Check Credit Score",2018-07-10 12:27:35,19
"63413099","Confirm sale",2018-07-12 15:33:25,10
"63413099","Start production",2018-07-13 00:00:00,30
"63413099","Load shipment",2018-09-27 00:00:00,50
"63413099","Finished production",2018-09-28 00:00:00,40
"63413099","Goods delivered",2018-10-02 00:00:00,60
"63413291","Order received",2018-07-10 12:53:29,0
"63413291","Change price",2018-07-10 12:53:29,80
"63413291","Change production start date",2018-07-10 12:56:03,90
"63413291","Check Credit Score",2018-07-10 12:57:44,19
"63413291","Confirm sale",2018-07-11 09:20:34,10
"63413291","Start production",2018-09-14 00:00:00,30
"63413291","Change price",2018-10-25 10:45:41,80
"63413291","Change quantity",2018-11-04 00:24:30,170
"63413291","Load shipment",2018-11-12 12:15:52,50
"63413291","Change quantity",2018-11-12 12:15:52,170
"63413291","Goods delivered",2018-11-13 00:00:00,60
"63413291","Finished production",2018-11-19 00:00:00,40
"63419591","Start production",2018-06-13 00:00:00,30
"63419591","Order received",2018-07-10 13:32:54,0
"63419591","Change price",2018-07-10 13:32:54,80
"63419591","Change production start date",2018-07-10 13:44:51,90
"63419591","Check Credit Score",2018-07-10 13:45:17,19
"63419591","Confirm sale",2018-07-10 13:47:09,10
"63419591","Change delivery date",2018-07-19 08:57:39,100
"63419591","Finished production",2018-07-20 00:00:00,40
"63419591","Load shipment",2018-07-26 00:00:00,50
"63419591","Goods delivered",2018-07-31 00:00:00,60
"63419191","Order received",2018-07-10 15:45:04,0
"63419191","Credit order block",2018-07-10 15:45:04,20
"63419191","Change price",2018-07-10 15:45:04,80
"63419191","Change production start date",2018-07-10 15:49:16,90
"63419191","Check Credit Score",2018-07-10 15:56:03,19
"63419191","Confirm sale",2018-07-12 09:27:06,10
"63419191","Start production",2018-08-13 00:00:00,30
"63419191","Finished production",2018-08-21 15:16:06,40
"63419191","Load shipment",2018-08-21 15:16:06,50
"63419191","Change quantity",2018-08-21 15:16:06,170
"63419191","Goods delivered",2018-08-22 00:00:00,60
"63419691","Order received",2018-07-10 00:00:00,0
"63419691","Credit order block",2018-07-11 09:42:48,20
"63419691","Change production start date",2018-07-11 09:42:48,90
"63419691","Check Credit Score",2018-07-11 09:44:33,19
"63419691","Confirm sale",2018-07-12 09:00:49,10
"63419691","Start production",2018-08-07 00:00:00,30
"63419691","Finished production",2018-08-17 00:00:00,40
"63419691","Load shipment",2018-08-20 12:17:54,50
"63419691","Change quantity",2018-08-20 12:17:54,170
"63419691","Goods delivered",2018-08-21 00:00:00,60
"63419791","Start production",2018-05-16 00:00:00,30
"63419791","Order received",2018-07-10 00:00:00,0
"63419791","Change price",2018-07-11 10:41:06,80
"63419791","Change production start date",2018-07-11 10:57:04,90
"63419791","Check Credit Score",2018-07-11 10:57:07,19
"63419791","Confirm sale",2018-07-12 09:04:52,10
"63419791","Finished production",2018-07-19 00:00:00,40
"63419791","Load shipment",2018-07-20 14:27:55,50
"63419791","Change quantity",2018-07-20 14:27:56,170
"63419791","Goods delivered",2018-07-24 00:00:00,60
"63419792","Start production",2018-05-30 00:00:00,30
"63419792","Order received",2018-07-10 00:00:00,0
"63419792","Change price",2018-07-11 10:42:30,80
"63419792","Change production start date",2018-07-11 10:57:20,90
"63419792","Check Credit Score",2018-07-11 10:57:24,19
"63419792","Confirm sale",2018-07-12 09:04:53,10
"63419792","Finished production",2018-07-19 00:00:00,40
"63419792","Load shipment",2018-07-20 14:41:51,50
"63419792","Change quantity",2018-07-20 14:41:51,170
"63419792","Goods delivered",2018-07-24 00:00:00,60
"63419793","Order received",2018-07-10 00:00:00,0
"63419793","Start production",2018-07-11 10:54:17,30
"63419793","Change price",2018-07-11 10:54:17,80
"63419793","Change production start date",2018-07-11 10:57:37,90
"63419793","Check Credit Score",2018-07-11 10:57:41,19
"63419793","Confirm sale",2018-07-12 09:04:37,10
"63419793","Finished production",2018-07-19 00:00:00,40
"63419793","Load shipment",2018-07-23 16:25:59,50
"63419793","Change quantity",2018-07-23 16:25:59,170
"63419793","Goods delivered",2018-07-25 00:00:00,60
"63419391","Order received",2018-07-11 11:51:30,0
"63419391","Change price",2018-07-11 11:51:30,80
"63419391","Change quantity",2018-07-11 11:51:30,170
"63419391","Change production start date",2018-07-11 11:52:40,90
"63419391","Check Credit Score",2018-07-11 11:52:44,19
"63419391","Confirm sale",2018-07-13 15:59:14,10
"63419391","Start production",2018-08-02 00:00:00,30
"63419391","Change delivery date",2018-08-15 09:53:40,100
"63419391","Finished production",2018-08-16 00:00:00,40
"63419391","Load shipment",2018-08-25 13:16:46,50
"63419391","Change quantity",2018-08-25 13:16:46,170
"63419391","Goods delivered",2018-08-28 00:00:00,60
"63419392","Order received",2018-07-11 11:52:05,0
"63419392","Change price",2018-07-11 11:52:05,80
"63419392","Change quantity",2018-07-11 11:52:05,170
"63419392","Change production start date",2018-07-11 11:52:46,90
"63419392","Check Credit Score",2018-07-11 11:52:49,19
"63419392","Confirm sale",2018-07-13 15:59:15,10
"63419392","Start production",2018-07-19 00:00:00,30
"63419392","Change delivery date",2018-08-15 09:53:45,100
"63419392","Finished production",2018-08-16 00:00:00,40
"63419392","Load shipment",2018-08-25 07:06:19,50
"63419392","Change quantity",2018-08-25 07:06:19,170
"63419392","Goods delivered",2018-08-28 00:00:00,60
"63419991","Order received",2018-07-11 16:16:03,0
"63419991","Start production",2018-07-11 16:16:03,30
"63419991","Change price",2018-07-11 16:16:03,80
"63419991","Change quantity",2018-07-11 16:16:03,170
"63419991","Change production start date",2018-07-11 16:19:12,90
"63419991","Check Credit Score",2018-07-11 16:19:13,19
"63419991","Change delivery date",2018-07-12 15:46:20,100
"63419991","Change production start date",2018-07-12 15:46:21,90
"63419991","Confirm sale",2018-07-12 15:48:24,10
"63419991","Finished production",2018-08-09 00:00:00,40
"63419991","Load shipment",2018-08-13 09:40:17,50
"63419991","Goods delivered",2018-08-13 09:40:17,60
"63419991","Change quantity",2018-08-13 09:40:17,170
"63419992","Order received",2018-07-11 16:16:57,0
"63419992","Change price",2018-07-11 16:16:57,80
"63419992","Change quantity",2018-07-11 16:16:57,170
"63419992","Change production start date",2018-07-11 16:19:14,90
"63419992","Check Credit Score",2018-07-11 16:19:15,19
"63419992","Change delivery date",2018-07-12 15:46:28,100
"63419992","Change production start date",2018-07-12 15:46:29,90
"63419992","Confirm sale",2018-07-12 15:48:25,10
"63419992","Change quantity",2018-07-25 13:09:21,170
"63419992","Start production",2018-08-02 00:00:00,30
"63419992","Finished production",2018-08-09 00:00:00,40
"63419992","Load shipment",2018-08-13 09:40:19,50
"63419992","Goods delivered",2018-08-13 09:40:19,60
"63419992","Change quantity",2018-08-13 09:40:19,170
"63419993","Order received",2018-07-11 16:18:00,0
"63419993","Change price",2018-07-11 16:18:00,80
"63419993","Change quantity",2018-07-11 16:18:00,170
"63419993","Change production start date",2018-07-11 16:19:15,90
"63419993","Check Credit Score",2018-07-11 16:19:16,19
"63419993","Change delivery date",2018-07-12 15:46:32,100
"63419993","Change production start date",2018-07-12 15:46:33,90
"63419993","Confirm sale",2018-07-12 15:48:25,10
"63419993","Start production",2018-08-02 00:00:00,30
"63419993","Finished production",2018-08-09 00:00:00,40
"63419993","Load shipment",2018-08-14 09:55:46,50
"63419993","Goods delivered",2018-08-14 09:55:46,60
"63419993","Change quantity",2018-08-14 09:55:46,170
"63419091","Order received",2018-07-10 00:00:00,0
"63419091","Change production start date",2018-07-11 17:01:34,90
"63419091","Check Credit Score",2018-07-11 17:02:28,19
"63419091","Change production start date",2018-07-16 10:28:29,90
"63419091","Change delivery date",2018-07-16 10:28:29,100
"63419091","Confirm sale",2018-07-16 11:04:59,10
"63419091","Start production",2018-09-07 00:00:00,30
"63419091","Finished production",2018-09-14 13:46:13,40
"63419091","Change quantity",2018-09-14 13:46:13,170
"63419091","Change delivery date",2018-09-18 10:14:06,100
"63419091","Load shipment",2018-09-19 15:46:57,50
"63419091","Change quantity",2018-09-19 15:46:57,170
"63419091","Goods delivered",2018-09-20 00:00:00,60
"63419092","Order received",2018-07-10 00:00:00,0
"63419092","Change production start date",2018-07-11 17:01:07,90
"63419092","Check Credit Score",2018-07-11 17:02:28,19
"63419092","Change production start date",2018-07-16 10:50:45,90
"63419092","Change delivery date",2018-07-16 10:50:45,100
"63419092","Confirm sale",2018-07-16 11:05:00,10
"63419092","Start production",2018-09-07 00:00:00,30
"63419092","Finished production",2018-09-14 13:46:23,40
"63419092","Change quantity",2018-09-14 13:46:23,170
"63419092","Change delivery date",2018-09-18 10:14:14,100
"63419092","Load shipment",2018-09-19 15:46:58,50
"63419092","Change quantity",2018-09-19 15:46:58,170
"63419092","Goods delivered",2018-09-20 00:00:00,60
"63419891","Order received",2018-07-12 10:17:24,0
"63419891","Start production",2018-07-12 10:17:24,30
"63419891","Change price",2018-07-12 10:19:35,80
"63419891","Check Credit Score",2018-07-12 10:22:23,19
"63419891","Change production start date",2018-07-12 10:22:23,90
"63419891","Change production start date",2018-07-13 08:56:10,90
"63419891","Change delivery date",2018-07-13 08:56:10,100
"63419891","Confirm sale",2018-07-13 08:56:50,10
"63419891","Finished production",2018-07-19 00:00:00,40
"63419891","Change delivery date",2018-07-26 10:37:47,100
"63419891","Load shipment",2018-08-13 12:58:50,50
"63419891","Change quantity",2018-08-13 12:58:50,170
"63419891","Goods delivered",2018-08-14 00:00:00,60
"63419291","Order received",2018-07-11 00:00:00,0
"63419291","Credit order block",2018-07-12 11:19:20,20
"63419291","Change price",2018-07-12 11:19:20,80
"63419291","Change production start date",2018-07-12 11:20:06,90
"63419291","Change quantity",2018-07-12 12:25:50,170
"63419291","Check Credit Score",2018-07-12 12:27:16,19
"63419291","Change delivery date",2018-07-16 10:02:06,100
"63419291","Change production start date",2018-07-16 10:02:07,90
"63419291","Confirm sale",2018-07-16 10:07:59,10
"63419291","Finished production",2018-08-24 00:00:00,40
"63419291","Start production",2018-08-29 00:00:00,30
"63419291","Load shipment",2018-09-11 00:00:00,50
"63419291","Goods delivered",2018-09-12 15:35:02,60
"63419291","Change quantity",2018-09-12 15:35:02,170
"63419491","Order received",2018-07-11 00:00:00,0
"63419491","Check Credit Score",2018-07-12 13:01:55,19
"63419491","Confirm sale",2018-07-13 16:36:16,10
"63419491","Change delivery date",2018-08-03 10:35:10,100
"63419491","Start production",2018-09-07 00:00:00,30
"63419491","Finished production",2018-09-07 00:00:00,40
"63419491","Load shipment",2018-09-18 10:01:14,50
"63419491","Change quantity",2018-09-18 10:01:14,170
"63419491","Goods delivered",2018-09-19 00:00:00,60
"63419492","Order received",2018-07-11 00:00:00,0
"63419492","Check Credit Score",2018-07-12 13:01:55,19
"63419492","Confirm sale",2018-07-13 16:36:17,10
"63419492","Change delivery date",2018-08-03 10:44:22,100
"63419492","Start production",2018-09-07 00:00:00,30
"63419492","Finished production",2018-09-07 00:00:00,40
"63419492","Change quantity",2018-09-18 10:01:53,170
"63419492","Load shipment",2018-09-19 12:03:38,50
"63419492","Change quantity",2018-09-19 12:03:38,170
"63419492","Goods delivered",2018-09-21 00:00:00,60
"63410591","Start production",2018-05-25 00:00:00,30
"63410591","Order received",2018-07-12 12:46:50,0
"63410591","Change price",2018-07-12 12:46:50,80
"63410591","Change quantity",2018-07-12 12:46:50,170
"63410591","Change production start date",2018-07-12 12:47:56,90
"63410591","Check Credit Score",2018-07-12 12:48:03,19
"63410591","Confirm sale",2018-07-13 15:59:19,10
"63410591","Finished production",2018-08-13 00:00:00,40
"63410591","Load shipment",2018-08-13 00:00:00,50
"63410591","Goods delivered",2018-08-14 09:50:11,60
"63410591","Change quantity",2018-08-14 09:50:11,170
"63410191","Order received",2018-07-11 00:00:00,0
"63410191","Check Credit Score",2018-07-12 13:01:56,19
"63410191","Confirm sale",2018-07-13 16:36:27,10
"63410191","Start production",2018-07-19 00:00:00,30
"63410191","Change quantity",2018-09-04 00:30:04,170
"63410191","Finished production",2018-09-07 00:00:00,40
"63410191","Load shipment",2018-09-10 13:55:11,50
"63410191","Change quantity",2018-09-10 13:55:11,170
"63410191","Goods delivered",2018-09-12 00:00:00,60
"63410791","Order received",2018-07-12 00:00:00,0
"63410791","Change price",2018-07-13 09:08:45,80
"63410791","Change production start date",2018-07-13 09:09:38,90
"63410791","Check Credit Score",2018-07-13 09:09:45,19
"63410791","Change delivery date",2018-07-17 09:26:51,100
"63410791","Change production start date",2018-07-17 09:26:52,90
"63410791","Confirm sale",2018-07-17 09:27:43,10
"63410791","Start production",2018-08-09 00:00:00,30
"63410791","Finished production",2018-08-16 00:00:00,40
"63410791","Load shipment",2018-08-20 00:29:15,50
"63410791","Change quantity",2018-08-19 00:29:17,170
"63410791","Change quantity",2018-08-20 13:15:24,170
"63410791","Goods delivered",2018-08-21 00:00:00,60
"63410391","Order received",2018-07-12 00:00:00,0
"63410391","Change production start date",2018-07-13 09:57:56,90
"63410391","Check Credit Score",2018-07-13 09:57:57,19
"63410391","Start production",2018-08-02 00:00:00,30
"63410391","Confirm sale",2018-08-14 15:43:54,10
"63410391","Finished production",2018-08-16 00:00:00,40
"63410391","Load shipment",2018-08-20 00:29:26,50
"63410391","Goods delivered",2018-08-20 00:29:26,60
"63410391","Change quantity",2018-08-19 00:29:26,170
"63410391","Change quantity",2018-08-20 10:34:17,170
"63410991","Start production",2018-06-06 00:00:00,30
"63410991","Order received",2018-07-12 00:00:00,0
"63410991","Change price",2018-07-13 09:28:21,80
"63410991","Change quantity",2018-07-13 09:28:21,170
"63410991","Change production start date",2018-07-13 09:29:59,90
"63410991","Check Credit Score",2018-07-13 09:30:02,19
"63410991","Confirm sale",2018-07-17 09:29:38,10
"63410991","Finished production",2018-08-20 08:46:42,40
"63410991","Change delivery date",2018-08-20 08:46:42,100
"63410991","Change delivery date",2018-08-22 16:51:02,100
"63410991","Change delivery date",2018-09-05 12:20:47,100
"63410991","Change delivery date",2018-09-11 14:33:52,100
"63410991","Load shipment",2018-09-21 15:07:46,50
"63410991","Change quantity",2018-09-21 15:07:46,170
"63410991","Goods delivered",2018-09-24 00:00:00,60
"63410091","Order received",2018-07-12 00:00:00,0
"63410091","Change price",2018-07-13 12:47:43,80
"63410091","Change quantity",2018-07-13 12:47:43,170
"63410091","Change production start date",2018-07-13 12:48:30,90
"63410091","Check Credit Score",2018-07-13 12:48:35,19
"63410091","Confirm sale",2018-07-16 09:29:08,10
"63410091","Start production",2018-07-19 00:00:00,30
