"CASE_KEY","DELIVERY_COMPANY","PRODUCT_TYPE","FACTORY","ORDERED_QUANTITY","DELIVERED_QUANTITY","MIN_ORDER_TOLERANCE","MAX_ORDER_TOLERANCE","CUST_MARKET","CUST_ID","CUST_NAME","CUST_ADDR_CODE","DAYS_TO_DEL_DEADLINE","ORDER_TOLERANCE_MET","ORDER_DATE_MET","X_CEL_O2C_CASES.SAL_ORD_POS_QUAN","DELIVERED_QUANTITY_UNIT","WAREHOUSE_TYPE","DELIVERED_DATE","PROMISED_DATE","CUST_COUNTRY","ORDER_VALUE","UNIT_PRICE"
"11707491","UPS","Pallets","Essen",110,110,0,0,"Retail","67555","Becker",1,-2,1,1,110,"kg","Non-automated","2019-09-18 00:00:01","2019-09-16 00:00:01"," DE","814,6","7,41"
"11703191","UPS","Pallets","Aachen",432,432,0,0,"Retail","67555","Becker",1,-2,1,1,432,"kg","Non-automated","2019-09-18 00:00:01","2019-09-16 00:00:01"," DE","3135,4","7,26"
"11703391","UPS","Pallets","Aachen",18,18,0,0,"Retail","67555","Becker",1,-2,1,1,18,"kg","Non-automated","2019-09-18 00:00:01","2019-09-16 00:00:01"," DE","126,24","7,01"
"11703091","UPS","Pallets","Aachen",107,107,0,0,"Retail","67555","Becker",1,-2,1,1,107,"kg","Non-automated","2019-09-18 00:00:01","2019-09-16 00:00:01"," DE","823,56","7,7"
"11709192","UPS","Crates","Aachen",2000,2078,-20,20,"Retail","41695","Pfeifer",1,0,0,1,2078,"kg","Non-automated","2019-09-24 00:00:01","2019-09-24 00:00:01"," DE","13652,46","6,57"
"11709091","UPS","Crates","Aachen",3000,3091,-5,15,"Other","11245","Lindemann",2,0,0,1,3091,"kg","Non-automated","2019-09-17 00:00:01","2019-09-17 00:00:01"," NL","20678,79","6,69"
"11704391","UPS","Pallets","Aachen",61,61,0,0,"Retail","67555","Becker",1,0,1,1,61,"kg","Non-automated","2019-09-23 00:00:01","2019-09-23 00:00:01"," DE","903,24","14,81"
"11704091","UPS","Pallets","Aachen",346,346,0,0,"Retail","67555","Becker",1,0,1,1,346,"kg","Non-automated","2019-09-23 00:00:01","2019-09-23 00:00:01"," DE","2508,32","7,25"
"11785791","UPS","Crates","Duisburg",2044,2044,-20,20,"Retail","91595","Jürgens",2,0,1,1,2044,"kg","Non-automated","2019-09-19 00:00:01","2019-09-19 00:00:01"," DE","5845,84","2,86"
"11786291","UPS","Pallets","Essen",66,66,0,0,"Retail","67555","Becker",1,-2,1,1,66,"kg","Non-automated","2019-10-02 00:00:01","2019-09-30 00:00:01"," DE","488,2","7,4"
"11787091","UPS","Pallets","Essen",120,120,0,0,"Retail","67555","Becker",1,-2,1,1,120,"kg","Non-automated","2019-09-25 00:00:01","2019-09-23 00:00:01"," DE","889,2","7,41"
"11783191","UPS","Pallets","Aachen",9,9,0,0,"Retail","67555","Becker",1,0,1,1,9,"kg","Non-automated","2019-09-16 00:00:01","2019-09-16 00:00:01"," DE","63,12","7,01"
"11789191","UPS","Pallets","Aachen",287,287,0,0,"Retail","37789","Krauß AG",1,-1,1,1,287,"kg","Non-automated","2019-10-02 00:00:01","2019-10-01 00:00:01"," DE","4167,5","14,52"
"11789091","DHL","Crates","Essen",10000,1240,-20,20,"Retail","13669","Klemm Herold AG",3,4,0,0,1240,"kg","Non-automated","2019-09-06 00:00:01","2019-09-10 00:00:01"," AU","5654,4","4,56"
"11789892","UPS","Pallets","Crefeld",223,223,0,0,"Retail","38955","Adam KG",6,-1,1,1,223,"kg","Non-automated","2019-10-02 00:00:01","2019-10-01 00:00:01"," SE","3224,96","14,46"
"11780791","UPS","Crates","Aachen",2825,2825,-10,10,"Retail","69555","Wiegand",2,0,1,1,2825,"kg","Non-automated","2019-10-01 00:00:01","2019-10-01 00:00:01"," DE","23837,11","8,44"
"11780991","UPS","Crates","Aachen",2111,2111,-20,20,"Retail","69555","Wiegand",2,0,1,1,2111,"kg","Non-automated","2019-10-01 00:00:01","2019-10-01 00:00:01"," DE","17842,41","8,45"
"11782791","UPS","Pallets","Essen",185,185,0,0,"Retail","67555","Becker",1,0,1,1,185,"kg","Non-automated","2019-09-30 00:00:01","2019-09-30 00:00:01"," DE","1366,96","7,39"
"11782091","UPS","Pallets","Essen",51,51,0,0,"Retail","67555","Becker",1,-2,1,1,51,"kg","Non-automated","2019-10-02 00:00:01","2019-09-30 00:00:01"," DE","483,84","9,49"
"11782891","UPS","Pallets","Essen",106,106,0,0,"Retail","67555","Becker",1,-2,1,1,106,"kg","Non-automated","2019-10-02 00:00:01","2019-09-30 00:00:01"," DE","993,36","9,37"
"11784191","UPS","Pallets","Aachen",451,450,0,0,"Retail","67555","Becker",1,0,0,1,450,"kg","Non-automated","2019-09-30 00:00:01","2019-09-30 00:00:01"," DE","3753,68","8,34"
"11784991","UPS","Pallets","Aachen",259,259,0,0,"Retail","67555","Becker",1,0,1,1,259,"kg","Non-automated","2019-09-30 00:00:01","2019-09-30 00:00:01"," DE","1990,27","7,68"
"11784291","UPS","Crates","Aachen",5100,4627,-5,5,"Retail","69555","Wiegand",2,0,0,1,1020,"kg","Non-automated","2019-10-01 00:00:01","2019-10-01 00:00:01"," DE","5538,6","5,43"
"11784491","UPS","Crates","Aachen",3800,2498,-5,5,"Retail","69555","Wiegand",2,0,0,1,2498,"kg","Non-automated","2019-10-01 00:00:01","2019-10-01 00:00:01"," DE","19484,4","7,8"
"11725691","UPS","Crates","Duisburg",2550,2550,-20,20,"Retail","91595","Jürgens",2,0,1,1,2550,"kg","Automated","2019-10-01 00:00:01","2019-10-01 00:00:01"," DE","7293,0","2,86"
"11725391","UPS","Pallets","Essen",644,512,0,0,"Retail","35555","Rupp AG",8,-1,0,1,512,"kg","Non-automated","2019-10-01 00:00:01","2019-09-30 00:00:01"," NL","5082,0","9,93"
"11727691","UPS","Pallets","Essen",46,46,0,0,"Retail","67555","Becker",1,-2,1,1,46,"kg","Non-automated","2019-10-02 00:00:01","2019-09-30 00:00:01"," DE","440,56","9,58"
"11727791","UPS","Pallets","Essen",96,96,0,0,"Retail","67555","Becker",1,-2,1,1,96,"kg","Non-automated","2019-10-02 00:00:01","2019-09-30 00:00:01"," DE","904,72","9,42"
"11727091","UPS","Pallets","Aachen",823,824,0,0,"Retail","67555","Becker",1,-2,0,1,824,"kg","Non-automated","2019-10-02 00:00:01","2019-09-30 00:00:01"," DE","6855,12","8,32"
"11727291","UPS","Pallets","Aachen",29,29,0,0,"Retail","67555","Becker",1,-2,1,1,29,"kg","Non-automated","2019-10-02 00:00:01","2019-09-30 00:00:01"," DE","225,12","7,76"
"11727491","UPS","Pallets","Aachen",54,54,0,0,"Retail","67555","Becker",1,-2,1,1,54,"kg","Non-automated","2019-10-02 00:00:01","2019-09-30 00:00:01"," DE","411,78","7,63"
"11729791","UPS","Crates","Aachen",718,718,-10,10,"Retail","68955","Fritz",1,0,1,1,718,"kg","Non-automated","2019-09-17 00:00:01","2019-09-17 00:00:01"," DE","5547,25","7,73"
"11729991","UPS","Pallets","Aachen",46,46,0,0,"Retail","60035","Wetzel",1,-2,1,1,46,"kg","Non-automated","2019-10-04 00:00:01","2019-10-02 00:00:01"," GB","-0,0","0,0"
"11747891","UPS","Pallets","Aachen",50,50,0,0,"Retail","67555","Becker",1,-2,1,1,50,"kg","Non-automated","2019-09-25 00:00:01","2019-09-23 00:00:01"," DE","418,3","8,37"
"11740191","DHL","Pallets","Aachen",209,209,0,0,"Retail","1455","Kraft",1,-2,1,1,209,"kg","Non-automated","2019-09-27 00:00:01","2019-09-25 00:00:01"," SI","2425,8","11,61"
"11740691","DHL","Pallets","Aachen",83,84,0,0,"Retail","1455","Kraft",1,-2,0,1,84,"kg","Non-automated","2019-09-27 00:00:01","2019-09-25 00:00:01"," SI","970,32","11,55"
"11742591","DHL","Pallets","Aachen",70,70,0,0,"Retail","1455","Kraft",1,-2,1,1,70,"kg","Non-automated","2019-09-27 00:00:01","2019-09-25 00:00:01"," SI","818,14","11,69"
"14090496","UPS","Pallets","Essen",591,591,0,0,"Retail","22069","Pietsch",1,0,1,1,591,"kg","Non-automated","2018-06-05 00:00:01","2018-06-05 00:00:01"," DE","3337,5","5,65"
"14246798","UPS","Pallets","Crefeld",45,45,0,0,"Retail","22069","Pietsch",1,-1,1,1,45,"kg","Non-automated","2019-01-08 00:00:01","2019-01-07 00:00:01"," DE","748,5","16,63"
"14439591","UPS","Pallets","Essen",784,956,-5,15,"Retail","36555","Steinbach",1,0,0,1,956,"kg","Non-automated","2018-01-16 00:00:01","2018-01-16 00:00:01"," DE","5278,0","5,52"
"14406393","UPS","Crates","Aachen",1000,1112,-10,25,"Construction","30385","Kirchner",1,-1,0,1,1112,"kg","Non-automated","2018-02-21 00:00:01","2018-02-20 00:00:01"," FR","9607,68","8,64"
"63002592","UPS","Crates","Bonn",4583,5310,-5,15,"Transportation","67806","Baier Stiftung & Co. KGaA",1,-1,0,1,5310,"kg","Non-automated","2018-01-10 00:00:01","2018-01-09 00:00:01"," CZ","12096,18","2,28"
"63002594","UPS","Crates","Bonn",4920,5400,-5,15,"Transportation","67806","Baier Stiftung & Co. KGaA",1,-1,0,1,5400,"kg","Non-automated","2018-01-10 00:00:01","2018-01-09 00:00:01"," CZ","12301,2","2,28"
"63088594","UPS","Pallets","Essen",2135,2136,-5,15,"Retail","67932","Kirchner",1,0,1,1,2136,"kg","Non-automated","2018-02-02 00:00:01","2018-02-02 00:00:01"," HU","15380,0","7,2"
"63816492","UPS","Crates","Essen",698,740,0,10,"Transportation","76285","Walter",1,39,0,0,740,"kg","Non-automated","2017-12-14 00:00:01","2018-01-22 00:00:01"," PL","4901,2","6,62"
"63813095","UPS","Crates","Essen",5080,5420,0,10,"Transportation","7159","Brand AG",1,0,0,1,5420,"kg","Non-automated","2018-04-10 00:00:01","2018-04-10 00:00:01"," ES","26612,2","4,91"
"63813096","UPS","Crates","Essen",5080,5415,0,10,"Transportation","7159","Brand AG",1,0,0,1,5415,"kg","Non-automated","2018-04-10 00:00:01","2018-04-10 00:00:01"," ES","17003,1","3,14"
"63861393","DHL","Crates","Essen",7000,7220,-5,10,"Transportation","88035","Peters",2,3,0,0,7220,"kg","Non-automated","2018-02-02 00:00:01","2018-02-05 00:00:01"," TU","27363,8","3,79"
"63876691","FedEx","Crates","Essen",12000,13120,-5,5,"Transportation","01995","Eichhorn Siebert GmbH & Co. KG",1,0,0,1,13120,"kg","Non-automated","2018-01-24 00:00:01","2018-01-24 00:00:01"," CH","66295,38","5,05"
"63877496","DHL","Crates","Essen",6000,6470,-5,10,"Transportation","88035","Peters",2,-2,0,1,6470,"kg","Non-automated","2018-01-12 00:00:01","2018-01-10 00:00:01"," TU","26074,1","4,03"
"63878192","UPS","Pallets","Essen",2291,2292,-5,15,"Construction","91915","Münch GmbH & Co. KG",1,0,1,1,2292,"kg","Non-automated","2018-01-19 00:00:01","2018-01-19 00:00:01"," DE","10176,48","4,44"
"63872293","UPS","Pallets","Essen",857,857,-10,20,"Transportation","64695","Konrad Lorenz GmbH",1,-1,1,1,857,"kg","Non-automated","2018-01-16 00:00:01","2018-01-15 00:00:01"," FR","3839,36","4,48"
"63872491","UPS","Pallets","Essen",139,139,-10,25,"Transportation","64695","Konrad Lorenz GmbH",1,-1,1,1,139,"kg","Non-automated","2018-01-16 00:00:01","2018-01-15 00:00:01"," FR","557,39","4,01"
"63835792","UPS","Pallets","Essen",240,240,-10,25,"Transportation","64695","Konrad Lorenz GmbH",1,-2,1,1,240,"kg","Non-automated","2018-01-17 00:00:01","2018-01-15 00:00:01"," FR","972,0","4,05"
"63835392","UPS","Pallets","Essen",168,168,-10,20,"Transportation","64695","Konrad Lorenz GmbH",1,-2,1,1,168,"kg","Non-automated","2018-03-01 00:00:01","2018-02-27 00:00:01"," FR","759,36","4,52"
"63833195","FedEx","Crates","Aachen",5200,4629,-5,10,"Construction","6155","Meißner GmbH & Co. KGaA",1,0,0,1,4629,"kg","Non-automated","2018-01-17 00:00:01","2018-01-17 00:00:01"," CH","24579,99","5,31"
"63833693","FedEx","Crates","Aachen",5200,6301,-5,10,"Construction","6155","Meißner GmbH & Co. KGaA",1,14,0,0,3453,"kg","Non-automated","2018-01-31 00:00:01","2018-02-14 00:00:01"," CH","19716,63","5,71"
"63833491","UPS","Pallets","Essen",1372,1372,-5,15,"Transportation","7135","Krauß Kluge GmbH & Co. KGaA",42,0,1,1,1372,"kg","Non-automated","2018-01-10 00:00:01","2018-01-10 00:00:01"," FR","6489,56","4,73"
"63839191","UPS","Pallets","Essen",2503,2721,-5,15,"Transportation","7135","Krauß Kluge GmbH & Co. KGaA",34,41,0,0,2721,"kg","Non-automated","2018-01-10 00:00:01","2018-02-20 00:00:01"," FR","12135,66","4,46"
"63839291","UPS","Crates","Essen",7500,3575,-10,10,"Transportation","29255","Arndt AG",1,50,0,0,3575,"kg","Non-automated","2017-11-28 00:00:01","2018-01-17 00:00:01"," DE","16695,25","4,67"
"63830991","UPS","Crates","Essen",23000,22750,-5,5,"Other","60039","Weise Sander AG",1,-1,0,1,22750,"kg","Non-automated","2018-01-17 00:00:01","2018-01-16 00:00:01"," FR","89635,0","3,94"
"63838591","UPS","Crates","Essen",7000,7160,-10,10,"Transportation","29255","Arndt AG",1,35,0,0,7160,"kg","Non-automated","2017-12-12 00:00:01","2018-01-16 00:00:01"," DE","32506,4","4,54"
"63832391","UPS","Crates","Essen",2103,2155,0,10,"Transportation","37695","Meier",1,27,0,0,2155,"kg","Non-automated","2017-12-19 00:00:01","2018-01-15 00:00:01"," NL","10731,9","4,98"
"63832891","UPS","Crates","Essen",5000,6210,-5,15,"Other","3299","Marx GmbH",1,-7,0,1,6210,"kg","Non-automated","2018-01-18 00:00:01","2018-01-11 00:00:01"," AT","24902,1","4,01"
"63832892","UPS","Crates","Essen",5000,4850,-5,15,"Other","3299","Marx GmbH",1,-7,0,1,4850,"kg","Non-automated","2018-01-18 00:00:01","2018-01-11 00:00:01"," AT","19448,5","4,01"
"63832893","UPS","Crates","Essen",4000,4170,-5,10,"Other","3299","Marx GmbH",1,-1,0,1,4170,"kg","Non-automated","2018-01-25 00:00:01","2018-01-24 00:00:01"," AT","15929,4","3,82"
"63895594","UPS","Crates","Essen",1680,1810,-5,15,"Transportation","7755","Straub",1,0,0,1,1810,"kg","Non-automated","2018-01-09 00:00:01","2018-01-09 00:00:01"," DE","5947,66","3,29"
"63895596","UPS","Crates","Bonn",1768,1380,-5,15,"Transportation","7755","Straub",1,-1,0,1,1380,"kg","Non-automated","2018-01-09 00:00:01","2018-01-08 00:00:01"," DE","4500,19","3,26"
"63895598","UPS","Crates","Bonn",2704,2109,-5,15,"Transportation","7755","Straub",1,0,0,1,2109,"kg","Non-automated","2018-01-08 00:00:01","2018-01-08 00:00:01"," DE","6877,45","3,26"
"63891191","UPS","Crates","Essen",12152,12045,-5,5,"Transportation","37645","Schott GmbH & Co. KG",1,-2,0,1,12045,"kg","Non-automated","2018-01-04 00:00:01","2018-01-02 00:00:01"," NL","42277,95","3,51"
"63891891","UPS","Crates","Essen",1810,1855,0,20,"Transportation","29455","Richter GmbH",1,-121,0,1,1855,"kg","Non-automated","2018-05-30 00:00:01","2018-01-29 00:00:01"," DE","7568,4","4,08"
"63896593","UPS","Pallets","Essen",5470,5244,-5,10,"Other","69655","Gottschalk",1,-1,0,1,5244,"kg","Non-automated","2018-02-20 00:00:01","2018-02-19 00:00:01"," TU","35606,76","6,79"
"63896791","UPS","Crates","Essen",8478,8530,-5,10,"Transportation","05495","Haupt AG",1,0,0,1,8530,"kg","Non-automated","2018-01-16 00:00:01","2018-01-16 00:00:01"," DE","32414,0","3,8"
"63896792","UPS","Crates","Essen",8346,8400,-5,10,"Transportation","05495","Haupt AG",1,0,0,1,8400,"kg","Non-automated","2018-01-16 00:00:01","2018-01-16 00:00:01"," DE","31920,0","3,8"
"63896392","UPS","Crates","Essen",7139,7190,0,75,"Transportation","01615","Götz",1,-3,1,1,7190,"kg","Non-automated","2018-01-08 00:00:01","2018-01-05 00:00:01"," DE","24517,9","3,41"
"63897491","UPS","Crates","Essen",642,670,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,-2,0,1,670,"kg","Non-automated","2018-01-17 00:00:01","2018-01-15 00:00:01"," BE","2180,86","3,26"
"63893591","UPS","Crates","Essen",683,700,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,-2,1,1,700,"kg","Non-automated","2018-01-17 00:00:01","2018-01-15 00:00:01"," BE","2313,5","3,31"
"63893592","UPS","Crates","Essen",725,770,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,-2,0,1,770,"kg","Non-automated","2018-01-17 00:00:01","2018-01-15 00:00:01"," BE","2544,86","3,31"
"63893191","UPS","Crates","Essen",1280,1370,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,0,0,1,1370,"kg","Non-automated","2018-01-10 00:00:01","2018-01-10 00:00:01"," BE","4370,3","3,19"
"63893692","UPS","Crates","Essen",622,690,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,-2,0,1,690,"kg","Non-automated","2018-01-17 00:00:01","2018-01-15 00:00:01"," BE","2245,96","3,26"
"63893795","UPS","Crates","Essen",332,360,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,0,0,1,360,"kg","Non-automated","2018-01-10 00:00:01","2018-01-10 00:00:01"," BE","1189,8","3,31"
"63899591","UPS","Crates","Essen",2723,2770,0,10,"Transportation","7159","Brand AG",1,-1,0,1,2770,"kg","Non-automated","2018-01-09 00:00:01","2018-01-08 00:00:01"," ES","11523,2","4,16"
"63899592","UPS","Crates","Essen",2102,2180,0,10,"Transportation","7159","Brand AG",1,-1,0,1,2180,"kg","Non-automated","2018-01-09 00:00:01","2018-01-08 00:00:01"," ES","9068,8","4,16"
"63890791","UPS","Crates","Essen",1200,1305,-5,15,"Transportation","7648","Thomas Forster GmbH",1,31,0,0,1305,"kg","Non-automated","2017-12-15 00:00:01","2018-01-15 00:00:01"," DE","4400,46","3,37"
"63890294","UPS","Crates","Essen",225,255,0,10,"Transportation","17055","Henkel AG & Co. KGaA",1,0,0,1,255,"kg","Non-automated","2018-01-03 00:00:01","2018-01-03 00:00:01"," BE","922,08","3,62"
"63898593","UPS","Crates","Essen",566,670,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,0,0,1,670,"kg","Non-automated","2018-01-10 00:00:01","2018-01-10 00:00:01"," BE","2375,16","3,55"
"63898191","UPS","Crates","Essen",1089,1200,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,0,0,1,1200,"kg","Non-automated","2018-01-10 00:00:01","2018-01-10 00:00:01"," BE","4339,2","3,62"
"63898691","UPS","Crates","Essen",911,1020,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,-2,0,1,1020,"kg","Non-automated","2018-01-17 00:00:01","2018-01-15 00:00:01"," BE","3519,0","3,45"
"63898491","DHL","Crates","Essen",1500,1630,0,10,"Transportation","7150","Miller",1,5,0,0,1630,"kg","Non-automated","2018-01-11 00:00:01","2018-01-16 00:00:01"," AU","6878,6","4,22"
"63898492","DHL","Crates","Essen",1501,1495,0,10,"Transportation","7150","Miller",1,5,0,0,1495,"kg","Non-automated","2018-01-11 00:00:01","2018-01-16 00:00:01"," AU","6308,9","4,22"
"63892692","UPS","Pallets","Essen",2997,2685,-10,10,"Transportation","30985","Rohde Lang KG",1,-1,0,1,2685,"kg","Non-automated","2018-01-18 00:00:01","2018-01-17 00:00:01"," FR","11089,05","4,13"
"63892091","UPS","Pallets","Essen",232,232,-10,25,"Transportation","64695","Konrad Lorenz GmbH",1,0,1,1,232,"kg","Non-automated","2018-02-06 00:00:01","2018-02-06 00:00:01"," FR","1081,12","4,66"
"63892093","UPS","Pallets","Essen",650,650,-10,25,"Transportation","64695","Konrad Lorenz GmbH",1,0,1,1,650,"kg","Non-automated","2018-02-06 00:00:01","2018-02-06 00:00:01"," FR","2463,5","3,79"
"63894092","UPS","Crates","Essen",7141,7310,0,75,"Transportation","01615","Götz",1,-3,0,1,7310,"kg","Non-automated","2018-01-08 00:00:01","2018-01-05 00:00:01"," DE","24707,8","3,38"
"63894291","UPS","Crates","Essen",3200,3405,-5,10,"Transportation","3365","Horn",1,0,0,1,3405,"kg","Non-automated","2018-03-21 00:00:01","2018-03-21 00:00:01"," NZ","23240,21","6,83"
"63894293","UPS","Pallets","Essen",7,7,-10,10,"Transportation","3365","Horn",1,0,1,1,7,"kg","Non-automated","2018-03-21 00:00:01","2018-03-21 00:00:01"," NZ","47,25","6,75"
"63894492","DHL","Crates","Essen",2000,2000,0,10,"Transportation","7150","Miller",1,4,1,0,2000,"kg","Non-automated","2018-01-12 00:00:01","2018-01-16 00:00:01"," AU","8500,0","4,25"
"63805592","UPS","Crates","Essen",7139,7290,0,75,"Transportation","01615","Götz",1,0,0,1,2650,"kg","Non-automated","2018-01-22 00:00:01","2018-01-22 00:00:01"," DE","8957,0","3,38"
"63805391","UPS","Crates","Essen",3200,2890,0,10,"Transportation","7159","Brand AG",1,3,0,0,2430,"kg","Non-automated","2018-01-09 00:00:01","2018-01-12 00:00:01"," ES","15527,7","6,39"
"63805291","UPS","Crates","Essen",6360,6395,0,10,"Transportation","7159","Brand AG",1,2,0,0,6395,"kg","Non-automated","2018-01-23 00:00:01","2018-01-25 00:00:01"," ES","32998,2","5,16"
"63801792","UPS","Pallets","Bonn",868,868,-10,20,"Other","00275","Weiss",1,0,1,1,868,"kg","Non-automated","2018-01-11 00:00:01","2018-01-11 00:00:01"," AT","3428,6","3,95"
"63801795","UPS","Pallets","Bonn",1502,1500,-5,10,"Other","00275","Weiss",1,-1,1,1,1500,"kg","Non-automated","2018-01-25 00:00:01","2018-01-24 00:00:01"," AT","5925,0","3,95"
"63801796","UPS","Pallets","Bonn",3440,3474,-5,10,"Other","00275","Weiss",1,0,0,1,3474,"kg","Non-automated","2018-01-18 00:00:01","2018-01-18 00:00:01"," AT","13652,82","3,93"
"63801091","FedEx","Crates","Essen",2118,2290,0,20,"Transportation","10405","Keil",3,10,0,0,2290,"kg","Non-automated","2018-02-23 00:00:01","2018-03-05 00:00:01"," KR","26060,2","11,38"
"63801491","UPS","Crates","Essen",2279,2400,-5,10,"Transportation","65955","Albrecht",1,0,0,1,2400,"kg","Non-automated","2018-01-10 00:00:01","2018-01-10 00:00:01"," NL","8232,0","3,43"
"63806592","UPS","Crates","Essen",4388,4530,0,75,"Transportation","01615","Götz",1,0,0,1,4530,"kg","Non-automated","2018-01-15 00:00:01","2018-01-15 00:00:01"," DE","30305,7","6,69"
"63806593","UPS","Crates","Essen",1791,1900,0,75,"Transportation","01615","Götz",1,0,0,1,1900,"kg","Non-automated","2018-01-15 00:00:01","2018-01-15 00:00:01"," DE","22325,0","11,75"
"63806594","UPS","Crates","Essen",1925,2040,0,75,"Transportation","01615","Götz",1,0,0,1,2040,"kg","Non-automated","2018-01-15 00:00:01","2018-01-15 00:00:01"," DE","22113,6","10,84"
"63806691","UPS","Crates","Essen",2000,1720,-5,15,"Other","75589","Schweizer KG",1,15,0,0,1720,"kg","Non-automated","2018-01-15 00:00:01","2018-01-30 00:00:01"," GB","8965,546","4,61"
"63806391","UPS","Crates","Essen",5800,7630,0,5,"Transportation","36995","Kramer Konrad GmbH & Co. KG",18,0,0,1,7630,"kg","Non-automated","2018-01-24 00:00:01","2018-01-24 00:00:01"," DE","28986,38","3,8"
"63806896","UPS","Crates","Essen",1520,1595,0,10,"Transportation","7159","Brand AG",1,20,0,0,1595,"kg","Non-automated","2018-02-13 00:00:01","2018-03-05 00:00:01"," ES","8772,5","5,5"
"63803192","UPS","Crates","Essen",1069,1135,0,10,"Transportation","7159","Brand AG",1,1,0,0,1135,"kg","Non-automated","2018-01-11 00:00:01","2018-01-12 00:00:01"," ES","6583,0","5,8"
"63803792","UPS","Crates","Duisburg",2155,2155,0,75,"Transportation","01615","Götz",1,-4,1,1,2155,"kg","Non-automated","2018-01-15 00:00:01","2018-01-11 00:00:01"," DE","6637,4","3,08"
"63803793","UPS","Crates","Bonn",1450,1475,0,75,"Transportation","01615","Götz",1,0,1,1,1475,"kg","Automated","2018-01-15 00:00:01","2018-01-15 00:00:01"," DE","4543,0","3,08"
"63803391","UPS","Crates","Essen",1250,1485,-5,15,"Transportation","37645","Schott GmbH & Co. KG",1,-7,0,1,1485,"kg","Non-automated","2018-01-09 00:00:01","2018-01-02 00:00:01"," NL","6014,25","4,05"
"63803291","UPS","Crates","Essen",200,235,0,10,"Transportation","7159","Brand AG",1,3,0,0,235,"kg","Non-automated","2018-01-09 00:00:01","2018-01-12 00:00:01"," ES","1762,5","7,5"
"63809191","DHL","Crates","Essen",6000,5970,-5,10,"Transportation","88035","Peters",2,3,0,0,5970,"kg","Non-automated","2018-02-02 00:00:01","2018-02-05 00:00:01"," TU","22566,6","3,78"
"63809194","DHL","Crates","Essen",4000,3020,-5,10,"Transportation","88035","Peters",2,-4,0,1,3020,"kg","Non-automated","2018-01-23 00:00:01","2018-01-19 00:00:01"," TU","11536,4","3,82"
"63809195","DHL","Crates","Essen",6000,6200,-5,10,"Transportation","88035","Peters",2,3,0,0,6200,"kg","Non-automated","2018-02-02 00:00:01","2018-02-05 00:00:01"," TU","24862,0","4,01"
"63809196","DHL","Crates","Essen",6000,3680,-5,10,"Transportation","88035","Peters",2,3,0,0,3680,"kg","Non-automated","2018-02-02 00:00:01","2018-02-05 00:00:01"," TU","14756,8","4,01"
"63809291","UPS","Crates","Essen",7800,8390,-5,10,"Transportation","07955","Hirsch",1,-1,0,1,8390,"kg","Non-automated","2018-01-23 00:00:01","2018-01-22 00:00:01"," DE","28609,9","3,41"
"63809492","UPS","Crates","Essen",5413,5760,0,75,"Transportation","01615","Götz",1,-4,0,1,5760,"kg","Non-automated","2018-01-15 00:00:01","2018-01-11 00:00:01"," DE","34041,6","5,91"
"63800393","UPS","Pallets","Essen",50,50,-10,20,"Transportation","64695","Konrad Lorenz GmbH",1,-1,1,1,50,"kg","Non-automated","2018-01-16 00:00:01","2018-01-15 00:00:01"," FR","220,0","4,4"
"63800394","UPS","Pallets","Essen",450,450,-10,20,"Transportation","64695","Konrad Lorenz GmbH",1,0,1,1,450,"kg","Non-automated","2018-02-20 00:00:01","2018-02-20 00:00:01"," FR","1692,0","3,76"
"63800395","UPS","Pallets","Essen",1500,1501,-5,15,"Transportation","64695","Konrad Lorenz GmbH",1,0,1,1,1501,"kg","Non-automated","2018-02-20 00:00:01","2018-02-20 00:00:01"," FR","5643,76","3,76"
"63800094","UPS","Crates","Essen",1440,1470,0,10,"Transportation","7159","Brand AG",1,0,0,1,1470,"kg","Non-automated","2018-01-16 00:00:01","2018-01-16 00:00:01"," ES","10319,4","7,02"
"63800291","UPS","Crates","Essen",2000,2180,0,10,"Transportation","7159","Brand AG",1,-2,0,1,2180,"kg","Non-automated","2018-01-18 00:00:01","2018-01-16 00:00:01"," ES","9286,8","4,26"
"63800492","UPS","Crates","Essen",1550,1615,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1615,"kg","Non-automated","2018-03-06 00:00:01","2018-03-05 00:00:01"," ES","8511,05","5,27"
"63808591","UPS","Crates","Essen",1354,1495,0,10,"Transportation","7159","Brand AG",1,0,0,1,1495,"kg","Non-automated","2018-01-23 00:00:01","2018-01-23 00:00:01"," ES","8207,55","5,49"
"63808592","UPS","Crates","Essen",1291,1410,0,10,"Transportation","7159","Brand AG",1,-2,0,1,1410,"kg","Non-automated","2018-03-15 00:00:01","2018-03-13 00:00:01"," ES","7740,9","5,49"
